tier,col,row,x,y,z,crop
4,13,4,3.7027916666666667,1.6516666666666664,1.727,red oak
4,13,5,3.7027916666666667,1.7983333333333331,1.727,red oak
4,13,6,3.7027916666666667,1.9449999999999998,1.727,red oak
4,14,0,3.919083333333333,1.065,1.727,red oak
4,14,1,3.919083333333333,1.2116666666666667,1.727,red oak
4,14,2,3.919083333333333,1.3583333333333332,1.727,red oak
4,14,3,3.919083333333333,1.505,1.727,red oak
4,14,4,3.919083333333333,1.6516666666666664,1.727,red oak
4,14,5,3.919083333333333,1.7983333333333331,1.727,red oak
4,14,6,3.919083333333333,1.9449999999999998,1.727,red oak
4,15,0,4.135375,1.065,1.727,red oak
4,15,1,4.135375,1.2116666666666667,1.727,red oak
4,15,2,4.135375,1.3583333333333332,1.727,red oak
4,15,3,4.135375,1.505,1.727,red oak
4,15,4,4.135375,1.6516666666666664,1.727,red oak
4,15,5,4.135375,1.7983333333333331,1.727,red oak
4,15,6,4.135375,1.9449999999999998,1.727,red oak
4,16,0,4.351666666666667,1.065,1.727,red oak
4,16,1,4.351666666666667,1.2116666666666667,1.727,red oak
4,16,2,4.351666666666667,1.3583333333333332,1.727,red oak
4,16,3,4.351666666666667,1.505,1.727,red oak
4,16,4,4.351666666666667,1.6516666666666664,1.727,red oak
4,16,5,4.351666666666667,1.7983333333333331,1.727,red oak
4,16,6,4.351666666666667,1.9449999999999998,1.727,red oak
4,17,0,4.567958333333333,1.065,1.727,red oak
4,17,1,4.567958333333333,1.2116666666666667,1.727,red oak
4,17,2,4.567958333333333,1.3583333333333332,1.727,red oak
4,17,3,4.567958333333333,1.505,1.727,red oak
4,17,4,4.567958333333333,1.6516666666666664,1.727,red oak
4,17,5,4.567958333333333,1.7983333333333331,1.727,red oak
4,17,6,4.567958333333333,1.9449999999999998,1.727,red oak
4,18,0,4.78425,1.065,1.727,red oak
4,18,1,4.78425,1.2116666666666667,1.727,red oak
4,18,2,4.78425,1.3583333333333332,1.727,red oak
4,18,3,4.78425,1.505,1.727,red oak
4,18,4,4.78425,1.6516666666666664,1.727,red oak
4,18,5,4.78425,1.7983333333333331,1.727,red oak
4,18,6,4.78425,1.9449999999999998,1.727,red oak
4,19,0,5.000541666666667,1.065,1.727,red oak
4,19,1,5.000541666666667,1.2116666666666667,1.727,red oak
4,19,2,5.000541666666667,1.3583333333333332,1.727,red oak
4,19,3,5.000541666666667,1.505,1.727,red oak
4,19,4,5.000541666666667,1.6516666666666664,1.727,red oak
4,19,5,5.000541666666667,1.7983333333333331,1.727,red oak
4,19,6,5.000541666666667,1.9449999999999998,1.727,red oak
4,20,0,5.216833333333334,1.065,1.727,butterhead
4,20,1,5.216833333333334,1.2116666666666667,1.727,butterhead
4,20,2,5.216833333333334,1.3583333333333332,1.727,butterhead
4,20,3,5.216833333333334,1.505,1.727,butterhead
4,20,4,5.216833333333334,1.6516666666666664,1.727,butterhead
4,20,5,5.216833333333334,1.7983333333333331,1.727,butterhead
4,20,6,5.216833333333334,1.9449999999999998,1.727,butterhead
4,21,0,5.4331249999999995,1.065,1.727,butterhead
4,21,1,5.4331249999999995,1.2116666666666667,1.727,butterhead
4,21,2,5.4331249999999995,1.3583333333333332,1.727,butterhead
4,21,3,5.4331249999999995,1.505,1.727,butterhead
4,21,4,5.4331249999999995,1.6516666666666664,1.727,butterhead
4,21,5,5.4331249999999995,1.7983333333333331,1.727,butterhead
4,21,6,5.4331249999999995,1.9449999999999998,1.727,butterhead
4,22,0,5.649416666666666,1.065,1.727,butterhead
4,22,1,5.649416666666666,1.2116666666666667,1.727,butterhead
4,22,2,5.649416666666666,1.3583333333333332,1.727,butterhead
4,22,3,5.649416666666666,1.505,1.727,butterhead
4,22,4,5.649416666666666,1.6516666666666664,1.727,butterhead
4,22,5,5.649416666666666,1.7983333333333331,1.727,butterhead
4,22,6,5.649416666666666,1.9449999999999998,1.727,butterhead
4,23,0,5.865708333333333,1.065,1.727,butterhead
4,23,1,5.865708333333333,1.2116666666666667,1.727,butterhead
4,23,2,5.865708333333333,1.3583333333333332,1.727,butterhead
4,23,3,5.865708333333333,1.505,1.727,butterhead
4,23,4,5.865708333333333,1.6516666666666664,1.727,butterhead
4,23,5,5.865708333333333,1.7983333333333331,1.727,butterhead
4,23,6,5.865708333333333,1.9449999999999998,1.727,butterhead
4,24,0,6.082,1.065,1.727,butterhead
4,24,1,6.082,1.2116666666666667,1.727,butterhead
4,24,2,6.082,1.3583333333333332,1.727,butterhead
4,24,3,6.082,1.505,1.727,butterhead
4,24,4,6.082,1.6516666666666664,1.727,butterhead
4,24,5,6.082,1.7983333333333331,1.727,butterhead
4,24,6,6.082,1.9449999999999998,1.727,butterhead
5,0,0,0.891,1.065,2.087,butterhead
5,0,1,0.891,1.2116666666666667,2.087,butterhead
5,0,2,0.891,1.3583333333333332,2.087,butterhead
5,0,3,0.891,1.505,2.087,butterhead
5,0,4,0.891,1.6516666666666664,2.087,butterhead
5,0,5,0.891,1.7983333333333331,2.087,butterhead
5,0,6,0.891,1.9449999999999998,2.087,butterhead
5,1,0,1.1072916666666668,1.065,2.087,butterhead
5,1,1,1.1072916666666668,1.2116666666666667,2.087,butterhead
5,1,2,1.1072916666666668,1.3583333333333332,2.087,butterhead
5,1,3,1.1072916666666668,1.505,2.087,butterhead
5,1,4,1.1072916666666668,1.6516666666666664,2.087,butterhead
5,1,5,1.1072916666666668,1.7983333333333331,2.087,butterhead
5,1,6,1.1072916666666668,1.9449999999999998,2.087,butterhead
5,2,0,1.3235833333333333,1.065,2.087,butterhead
5,2,1,1.3235833333333333,1.2116666666666667,2.087,butterhead
5,2,2,1.3235833333333333,1.3583333333333332,2.087,butterhead
5,2,3,1.3235833333333333,1.505,2.087,butterhead
5,2,4,1.3235833333333333,1.6516666666666664,2.087,butterhead
5,2,5,1.3235833333333333,1.7983333333333331,2.087,butterhead
5,2,6,1.3235833333333333,1.9449999999999998,2.087,butterhead
5,3,0,1.5398749999999999,1.065,2.087,butterhead
5,3,1,1.5398749999999999,1.2116666666666667,2.087,butterhead
5,3,2,1.5398749999999999,1.3583333333333332,2.087,butterhead
5,3,3,1.5398749999999999,1.505,2.087,butterhead
5,3,4,1.5398749999999999,1.6516666666666664,2.087,butterhead
5,3,5,1.5398749999999999,1.7983333333333331,2.087,butterhead
5,3,6,1.5398749999999999,1.9449999999999998,2.087,butterhead
5,4,0,1.7561666666666667,1.065,2.087,butterhead
5,4,1,1.7561666666666667,1.2116666666666667,2.087,butterhead
5,4,2,1.7561666666666667,1.3583333333333332,2.087,butterhead
5,4,3,1.7561666666666667,1.505,2.087,butterhead
5,4,4,1.7561666666666667,1.6516666666666664,2.087,butterhead
5,4,5,1.7561666666666667,1.7983333333333331,2.087,butterhead
5,4,6,1.7561666666666667,1.9449999999999998,2.087,butterhead
5,5,0,1.9724583333333334,1.065,2.087,butterhead
5,5,1,1.9724583333333334,1.2116666666666667,2.087,butterhead
5,5,2,1.9724583333333334,1.3583333333333332,2.087,butterhead
5,5,3,1.9724583333333334,1.505,2.087,butterhead
5,5,4,1.9724583333333334,1.6516666666666664,2.087,butterhead
5,5,5,1.9724583333333334,1.7983333333333331,2.087,butterhead
5,5,6,1.9724583333333334,1.9449999999999998,2.087,butterhead
5,6,0,2.1887499999999998,1.065,2.087,butterhead
5,6,1,2.1887499999999998,1.2116666666666667,2.087,butterhead
5,6,2,2.1887499999999998,1.3583333333333332,2.087,butterhead
5,6,3,2.1887499999999998,1.505,2.087,butterhead
5,6,4,2.1887499999999998,1.6516666666666664,2.087,butterhead
5,6,5,2.1887499999999998,1.7983333333333331,2.087,butterhead
5,6,6,2.1887499999999998,1.9449999999999998,2.087,butterhead
5,7,0,2.4050416666666665,1.065,2.087,butterhead
5,7,1,2.4050416666666665,1.2116666666666667,2.087,butterhead
5,7,2,2.4050416666666665,1.3583333333333332,2.087,butterhead
5,7,3,2.4050416666666665,1.505,2.087,butterhead
5,7,4,2.4050416666666665,1.6516666666666664,2.087,butterhead
5,7,5,2.4050416666666665,1.7983333333333331,2.087,butterhead
5,7,6,2.4050416666666665,1.9449999999999998,2.087,butterhead
5,8,0,2.6213333333333333,1.065,2.087,butterhead
5,8,1,2.6213333333333333,1.2116666666666667,2.087,butterhead
5,8,2,2.6213333333333333,1.3583333333333332,2.087,butterhead
5,8,3,2.6213333333333333,1.505,2.087,butterhead
5,8,4,2.6213333333333333,1.6516666666666664,2.087,butterhead
5,8,5,2.6213333333333333,1.7983333333333331,2.087,butterhead
5,8,6,2.6213333333333333,1.9449999999999998,2.087,butterhead
5,9,0,2.837625,1.065,2.087,butterhead
5,9,1,2.837625,1.2116666666666667,2.087,butterhead
5,9,2,2.837625,1.3583333333333332,2.087,butterhead
5,9,3,2.837625,1.505,2.087,butterhead
5,9,4,2.837625,1.6516666666666664,2.087,butterhead
5,9,5,2.837625,1.7983333333333331,2.087,butterhead
5,9,6,2.837625,1.9449999999999998,2.087,butterhead
5,10,0,3.053916666666667,1.065,2.087,butterhead
5,10,1,3.053916666666667,1.2116666666666667,2.087,butterhead
5,10,2,3.053916666666667,1.3583333333333332,2.087,butterhead
5,10,3,3.053916666666667,1.505,2.087,butterhead
5,10,4,3.053916666666667,1.6516666666666664,2.087,butterhead
5,10,5,3.053916666666667,1.7983333333333331,2.087,butterhead
5,10,6,3.053916666666667,1.9449999999999998,2.087,butterhead
5,11,0,3.270208333333333,1.065,2.087,butterhead
5,11,1,3.270208333333333,1.2116666666666667,2.087,butterhead
5,11,2,3.270208333333333,1.3583333333333332,2.087,butterhead
5,11,3,3.270208333333333,1.505,2.087,butterhead
5,11,4,3.270208333333333,1.6516666666666664,2.087,butterhead
5,11,5,3.270208333333333,1.7983333333333331,2.087,butterhead
5,11,6,3.270208333333333,1.9449999999999998,2.087,butterhead
5,12,0,3.4865,1.065,2.087,butterhead
5,12,1,3.4865,1.2116666666666667,2.087,butterhead
5,12,2,3.4865,1.3583333333333332,2.087,butterhead
5,12,3,3.4865,1.505,2.087,butterhead
5,12,4,3.4865,1.6516666666666664,2.087,butterhead
5,12,5,3.4865,1.7983333333333331,2.087,butterhead
5,12,6,3.4865,1.9449999999999998,2.087,butterhead
5,13,0,3.7027916666666667,1.065,2.087,butterhead
5,13,1,3.7027916666666667,1.2116666666666667,2.087,butterhead
5,13,2,3.7027916666666667,1.3583333333333332,2.087,butterhead
5,13,3,3.7027916666666667,1.505,2.087,butterhead
5,13,4,3.7027916666666667,1.6516666666666664,2.087,butterhead
5,13,5,3.7027916666666667,1.7983333333333331,2.087,butterhead
5,13,6,3.7027916666666667,1.9449999999999998,2.087,butterhead
5,14,0,3.919083333333333,1.065,2.087,butterhead
5,14,1,3.919083333333333,1.2116666666666667,2.087,butterhead
5,14,2,3.919083333333333,1.3583333333333332,2.087,butterhead
5,14,3,3.919083333333333,1.505,2.087,butterhead
5,14,4,3.919083333333333,1.6516666666666664,2.087,butterhead
5,14,5,3.919083333333333,1.7983333333333331,2.087,butterhead
5,14,6,3.919083333333333,1.9449999999999998,2.087,butterhead
5,15,0,4.135375,1.065,2.087,basil
5,15,1,4.135375,1.2116666666666667,2.087,basil
5,15,2,4.135375,1.3583333333333332,2.087,basil
5,15,3,4.135375,1.505,2.087,basil
5,15,4,4.135375,1.6516666666666664,2.087,basil
5,15,5,4.135375,1.7983333333333331,2.087,basil
5,15,6,4.135375,1.9449999999999998,2.087,basil
5,16,0,4.351666666666667,1.065,2.087,basil
5,16,1,4.351666666666667,1.2116666666666667,2.087,basil
5,16,2,4.351666666666667,1.3583333333333332,2.087,basil
5,16,3,4.351666666666667,1.505,2.087,basil
5,16,4,4.351666666666667,1.6516666666666664,2.087,basil
5,16,5,4.351666666666667,1.7983333333333331,2.087,basil
5,16,6,4.351666666666667,1.9449999999999998,2.087,basil
5,17,0,4.567958333333333,1.065,2.087,basil
5,17,1,4.567958333333333,1.2116666666666667,2.087,basil
5,17,2,4.567958333333333,1.3583333333333332,2.087,basil
5,17,3,4.567958333333333,1.505,2.087,basil
5,17,4,4.567958333333333,1.6516666666666664,2.087,basil
5,17,5,4.567958333333333,1.7983333333333331,2.087,basil
5,17,6,4.567958333333333,1.9449999999999998,2.087,basil
5,18,0,4.78425,1.065,2.087,basil
5,18,1,4.78425,1.2116666666666667,2.087,basil
5,18,2,4.78425,1.3583333333333332,2.087,basil
5,18,3,4.78425,1.505,2.087,basil
5,18,4,4.78425,1.6516666666666664,2.087,basil
5,18,5,4.78425,1.7983333333333331,2.087,basil
5,18,6,4.78425,1.9449999999999998,2.087,basil
5,19,0,5.000541666666667,1.065,2.087,basil
5,19,1,5.000541666666667,1.2116666666666667,2.087,basil
5,19,2,5.000541666666667,1.3583333333333332,2.087,basil
5,19,3,5.000541666666667,1.505,2.087,basil
5,19,4,5.000541666666667,1.6516666666666664,2.087,basil
5,19,5,5.000541666666667,1.7983333333333331,2.087,basil
5,19,6,5.000541666666667,1.9449999999999998,2.087,basil
5,20,0,5.216833333333334,1.065,2.087,basil
5,20,1,5.216833333333334,1.2116666666666667,2.087,basil
5,20,2,5.216833333333334,1.3583333333333332,2.087,basil
5,20,3,5.216833333333334,1.505,2.087,basil
5,20,4,5.216833333333334,1.6516666666666664,2.087,basil
5,20,5,5.216833333333334,1.7983333333333331,2.087,basil
5,20,6,5.216833333333334,1.9449999999999998,2.087,basil
5,21,0,5.4331249999999995,1.065,2.087,basil
5,21,1,5.4331249999999995,1.2116666666666667,2.087,basil
5,21,2,5.4331249999999995,1.3583333333333332,2.087,basil
5,21,3,5.4331249999999995,1.505,2.087,basil
5,21,4,5.4331249999999995,1.6516666666666664,2.087,basil
5,21,5,5.4331249999999995,1.7983333333333331,2.087,basil
5,21,6,5.4331249999999995,1.9449999999999998,2.087,basil
5,22,0,5.649416666666666,1.065,2.087,basil
5,22,1,5.649416666666666,1.2116666666666667,2.087,basil
5,22,2,5.649416666666666,1.3583333333333332,2.087,basil
5,22,3,5.649416666666666,1.505,2.087,basil
5,22,4,5.649416666666666,1.6516666666666664,2.087,basil
5,22,5,5.649416666666666,1.7983333333333331,2.087,basil
5,22,6,5.649416666666666,1.9449999999999998,2.087,basil
5,23,0,5.865708333333333,1.065,2.087,basil
5,23,1,5.865708333333333,1.2116666666666667,2.087,basil
5,23,2,5.865708333333333,1.3583333333333332,2.087,basil
5,23,3,5.865708333333333,1.505,2.087,basil
5,23,4,5.865708333333333,1.6516666666666664,2.087,basil
5,23,5,5.865708333333333,1.7983333333333331,2.087,basil
5,23,6,5.865708333333333,1.9449999999999998,2.087,basil
5,24,0,6.082,1.065,2.087,basil
5,24,1,6.082,1.2116666666666667,2.087,basil
5,24,2,6.082,1.3583333333333332,2.087,basil
5,24,3,6.082,1.505,2.087,basil
5,24,4,6.082,1.6516666666666664,2.087,basil
5,24,5,6.082,1.7983333333333331,2.087,basil
5,24,6,6.082,1.9449999999999998,2.087,basil
